Id,IndicatorCode,SpatialDimension,WorldBankIncomeGroup,TimeDimension,TimeDim,DisaggregatingDimension1,Sex,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,Prevalence,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
16055504,NCD_BMI_30A,COUNTRY,VUT,YEAR,1991,SEX,Male,,,,,,,7.8 [3.6-13.5],7.8,3.6,13.5,,2017-09-22T09:51:29Z,1991,1991-01-01,1991-12-31
16055505,NCD_BMI_30A,COUNTRY,VUT,YEAR,1992,SEX,Male,,,,,,,8.1 [3.9-13.9],8.1,3.9,13.9,,2017-09-22T09:51:29Z,1992,1992-01-01,1992-12-31
16055506,NCD_BMI_30A,COUNTRY,VUT,YEAR,1993,SEX,Male,,,,,,,8.5 [4.1-14.3],8.5,4.1,14.3,,2017-09-22T09:51:29Z,1993,1993-01-01,1993-12-31
16055507,NCD_BMI_30A,COUNTRY,VUT,YEAR,1994,SEX,Male,,,,,,,8.9 [4.4-14.8],8.9,4.4,14.8,,2017-09-22T09:51:29Z,1994,1994-01-01,1994-12-31
16055508,NCD_BMI_30A,COUNTRY,VUT,YEAR,1995,SEX,Male,,,,,,,9.2 [4.7-15.2],9.2,4.7,15.2,,2017-09-22T09:51:29Z,1995,1995-01-01,1995-12-31
16055509,NCD_BMI_30A,COUNTRY,VUT,YEAR,1996,SEX,Male,,,,,,,9.6 [5.0-15.7],9.6,5.0,15.7,,2017-09-22T09:51:29Z,1996,1996-01-01,1996-12-31
16055510,NCD_BMI_30A,COUNTRY,VUT,YEAR,1997,SEX,Male,,,,,,,10.0 [5.3-16.2],10.0,5.3,16.2,,2017-09-22T09:51:29Z,1997,1997-01-01,1997-12-31
16055511,NCD_BMI_30A,COUNTRY,VUT,YEAR,1998,SEX,Male,,,,,,,10.5 [5.6-16.7],10.5,5.6,16.7,,2017-09-22T09:51:29Z,1998,1998-01-01,1998-12-31
16055512,NCD_BMI_30A,COUNTRY,VUT,YEAR,1999,SEX,Male,,,,,,,10.9 [6.0-17.2],10.9,6.0,17.2,,2017-09-22T09:51:29Z,1999,1999-01-01,1999-12-31
16055513,NCD_BMI_30A,COUNTRY,VUT,YEAR,2000,SEX,Male,,,,,,,11.3 [6.3-17.7],11.3,6.3,17.7,,2017-09-22T09:51:29Z,2000,2000-01-01,2000-12-31
16055514,NCD_BMI_30A,COUNTRY,VUT,YEAR,2001,SEX,Male,,,,,,,11.8 [6.7-18.1],11.8,6.7,18.1,,2017-09-22T09:51:29Z,2001,2001-01-01,2001-12-31
16055515,NCD_BMI_30A,COUNTRY,VUT,YEAR,2002,SEX,Male,,,,,,,12.3 [7.1-18.7],12.3,7.1,18.7,,2017-09-22T09:51:29Z,2002,2002-01-01,2002-12-31
16055516,NCD_BMI_30A,COUNTRY,VUT,YEAR,2003,SEX,Male,,,,,,,12.7 [7.5-19.2],12.7,7.5,19.2,,2017-09-22T09:51:30Z,2003,2003-01-01,2003-12-31
16055517,NCD_BMI_30A,COUNTRY,VUT,YEAR,2004,SEX,Male,,,,,,,13.2 [7.9-19.8],13.2,7.9,19.8,,2017-09-22T09:51:30Z,2004,2004-01-01,2004-12-31
16055518,NCD_BMI_30A,COUNTRY,VUT,YEAR,2005,SEX,Male,,,,,,,13.7 [8.3-20.3],13.7,8.3,20.3,,2017-09-22T09:51:30Z,2005,2005-01-01,2005-12-31
16055519,NCD_BMI_30A,COUNTRY,VUT,YEAR,2006,SEX,Male,,,,,,,14.2 [8.7-20.9],14.2,8.7,20.9,,2017-09-22T09:51:30Z,2006,2006-01-01,2006-12-31
16055520,NCD_BMI_30A,COUNTRY,VUT,YEAR,2007,SEX,Male,,,,,,,14.8 [9.0-21.5],14.8,9.0,21.5,,2017-09-22T09:51:30Z,2007,2007-01-01,2007-12-31
16055521,NCD_BMI_30A,COUNTRY,VUT,YEAR,2008,SEX,Male,,,,,,,15.3 [9.5-22.2],15.3,9.5,22.2,,2017-09-22T09:51:30Z,2008,2008-01-01,2008-12-31
16055522,NCD_BMI_30A,COUNTRY,VUT,YEAR,2009,SEX,Male,,,,,,,15.9 [9.9-22.8],15.9,9.9,22.8,,2017-09-22T09:51:30Z,2009,2009-01-01,2009-12-31
16055523,NCD_BMI_30A,COUNTRY,VUT,YEAR,2010,SEX,Male,,,,,,,16.4 [10.3-23.5],16.4,10.3,23.5,,2017-09-22T09:51:30Z,2010,2010-01-01,2010-12-31
16055524,NCD_BMI_30A,COUNTRY,VUT,YEAR,2011,SEX,Male,,,,,,,17.0 [10.8-24.2],17.0,10.8,24.2,,2017-09-22T09:51:30Z,2011,2011-01-01,2011-12-31
16055525,NCD_BMI_30A,COUNTRY,VUT,YEAR,2012,SEX,Male,,,,,,,17.6 [11.3-25.0],17.6,11.3,25.0,,2017-09-22T09:51:30Z,2012,2012-01-01,2012-12-31
16055526,NCD_BMI_30A,COUNTRY,VUT,YEAR,2013,SEX,Male,,,,,,,18.2 [11.7-25.8],18.2,11.7,25.8,,2017-09-22T09:51:30Z,2013,2013-01-01,2013-12-31
16055527,NCD_BMI_30A,COUNTRY,VUT,YEAR,2014,SEX,Male,,,,,,,18.9 [12.1-26.7],18.9,12.1,26.7,,2017-09-22T09:51:30Z,2014,2014-01-01,2014-12-31
16055528,NCD_BMI_30A,COUNTRY,VUT,YEAR,2015,SEX,Male,,,,,,,19.5 [12.5-27.7],19.5,12.5,27.7,,2017-09-22T09:51:30Z,2015,2015-01-01,2015-12-31
16055529,NCD_BMI_30A,COUNTRY,VUT,YEAR,2016,SEX,Male,,,,,,,20.2 [12.9-28.6],20.2,12.9,28.6,,2017-09-22T09:51:30Z,2016,2016-01-01,2016-12-31
16055530,NCD_BMI_30A,COUNTRY,VEN,YEAR,1975,SEX,Male,,,,,,,5.9 [2.7-11.2],5.9,2.7,11.2,,2017-09-22T09:51:30Z,1975,1975-01-01,1975-12-31
16055531,NCD_BMI_30A,COUNTRY,VEN,YEAR,1976,SEX,Male,,,,,,,6.3 [2.9-11.5],6.3,2.9,11.5,,2017-09-22T09:51:30Z,1976,1976-01-01,1976-12-31
16055532,NCD_BMI_30A,COUNTRY,VEN,YEAR,1977,SEX,Male,,,,,,,6.6 [3.2-11.7],6.6,3.2,11.7,,2017-09-22T09:51:30Z,1977,1977-01-01,1977-12-31
16055533,NCD_BMI_30A,COUNTRY,VEN,YEAR,1978,SEX,Male,,,,,,,6.9 [3.5-11.9],6.9,3.5,11.9,,2017-09-22T09:51:30Z,1978,1978-01-01,1978-12-31
16055534,NCD_BMI_30A,COUNTRY,VEN,YEAR,1979,SEX,Male,,,,,,,7.2 [3.7-12.2],7.2,3.7,12.2,,2017-09-22T09:51:30Z,1979,1979-01-01,1979-12-31
16055535,NCD_BMI_30A,COUNTRY,VEN,YEAR,1980,SEX,Male,,,,,,,7.6 [4.0-12.6],7.6,4.0,12.6,,2017-09-22T09:51:30Z,1980,1980-01-01,1980-12-31
16055536,NCD_BMI_30A,COUNTRY,VEN,YEAR,1981,SEX,Male,,,,,,,7.9 [4.3-12.9],7.9,4.3,12.9,,2017-09-22T09:51:30Z,1981,1981-01-01,1981-12-31
16055537,NCD_BMI_30A,COUNTRY,VEN,YEAR,1982,SEX,Male,,,,,,,8.3 [4.6-13.2],8.3,4.6,13.2,,2017-09-22T09:51:30Z,1982,1982-01-01,1982-12-31
16055538,NCD_BMI_30A,COUNTRY,VEN,YEAR,1983,SEX,Male,,,,,,,8.6 [4.9-13.6],8.6,4.9,13.6,,2017-09-22T09:51:30Z,1983,1983-01-01,1983-12-31
16055539,NCD_BMI_30A,COUNTRY,VEN,YEAR,1984,SEX,Male,,,,,,,9.0 [5.2-14.0],9.0,5.2,14.0,,2017-09-22T09:51:30Z,1984,1984-01-01,1984-12-31
16055540,NCD_BMI_30A,COUNTRY,VEN,YEAR,1985,SEX,Male,,,,,,,9.4 [5.6-14.5],9.4,5.6,14.5,,2017-09-22T09:51:30Z,1985,1985-01-01,1985-12-31
16055541,NCD_BMI_30A,COUNTRY,VEN,YEAR,1986,SEX,Male,,,,,,,9.8 [5.9-14.9],9.8,5.9,14.9,,2017-09-22T09:51:30Z,1986,1986-01-01,1986-12-31
16055542,NCD_BMI_30A,COUNTRY,VEN,YEAR,1987,SEX,Male,,,,,,,10.1 [6.2-15.3],10.1,6.2,15.3,,2017-09-22T09:51:30Z,1987,1987-01-01,1987-12-31
16055543,NCD_BMI_30A,COUNTRY,VEN,YEAR,1988,SEX,Male,,,,,,,10.5 [6.6-15.7],10.5,6.6,15.7,,2017-09-22T09:51:30Z,1988,1988-01-01,1988-12-31
16055544,NCD_BMI_30A,COUNTRY,VEN,YEAR,1989,SEX,Male,,,,,,,10.9 [6.9-16.2],10.9,6.9,16.2,,2017-09-22T09:51:30Z,1989,1989-01-01,1989-12-31
16055545,NCD_BMI_30A,COUNTRY,VEN,YEAR,1990,SEX,Male,,,,,,,11.4 [7.2-16.6],11.4,7.2,16.6,,2017-09-22T09:51:30Z,1990,1990-01-01,1990-12-31
16055546,NCD_BMI_30A,COUNTRY,VEN,YEAR,1991,SEX,Male,,,,,,,11.8 [7.6-17.0],11.8,7.6,17.0,,2017-09-22T09:51:30Z,1991,1991-01-01,1991-12-31
16055547,NCD_BMI_30A,COUNTRY,VEN,YEAR,1992,SEX,Male,,,,,,,12.2 [7.9-17.5],12.2,7.9,17.5,,2017-09-22T09:51:30Z,1992,1992-01-01,1992-12-31
16055548,NCD_BMI_30A,COUNTRY,VEN,YEAR,1993,SEX,Male,,,,,,,12.6 [8.3-18.0],12.6,8.3,18.0,,2017-09-22T09:51:30Z,1993,1993-01-01,1993-12-31
16055549,NCD_BMI_30A,COUNTRY,VEN,YEAR,1994,SEX,Male,,,,,,,13.0 [8.7-18.4],13.0,8.7,18.4,,2017-09-22T09:51:30Z,1994,1994-01-01,1994-12-31
16055550,NCD_BMI_30A,COUNTRY,VEN,YEAR,1995,SEX,Male,,,,,,,13.5 [9.1-18.7],13.5,9.1,18.7,,2017-09-22T09:51:31Z,1995,1995-01-01,1995-12-31
16055551,NCD_BMI_30A,COUNTRY,VEN,YEAR,1996,SEX,Male,,,,,,,13.9 [9.5-19.1],13.9,9.5,19.1,,2017-09-22T09:51:31Z,1996,1996-01-01,1996-12-31
16055552,NCD_BMI_30A,COUNTRY,VEN,YEAR,1997,SEX,Male,,,,,,,14.4 [9.9-19.6],14.4,9.9,19.6,,2017-09-22T09:51:31Z,1997,1997-01-01,1997-12-31
16055553,NCD_BMI_30A,COUNTRY,VEN,YEAR,1998,SEX,Male,,,,,,,14.8 [10.3-20.0],14.8,10.3,20.0,,2017-09-22T09:51:31Z,1998,1998-01-01,1998-12-31
16055554,NCD_BMI_30A,COUNTRY,VEN,YEAR,1999,SEX,Male,,,,,,,15.2 [10.8-20.3],15.2,10.8,20.3,,2017-09-22T09:51:31Z,1999,1999-01-01,1999-12-31
16055555,NCD_BMI_30A,COUNTRY,VEN,YEAR,2000,SEX,Male,,,,,,,15.7 [11.2-20.8],15.7,11.2,20.8,,2017-09-22T09:51:31Z,2000,2000-01-01,2000-12-31
16055556,NCD_BMI_30A,COUNTRY,VEN,YEAR,2001,SEX,Male,,,,,,,16.1 [11.6-21.3],16.1,11.6,21.3,,2017-09-22T09:51:31Z,2001,2001-01-01,2001-12-31
16055557,NCD_BMI_30A,COUNTRY,VEN,YEAR,2002,SEX,Male,,,,,,,16.6 [12.0-21.7],16.6,12.0,21.7,,2017-09-22T09:51:31Z,2002,2002-01-01,2002-12-31
16055558,NCD_BMI_30A,COUNTRY,VEN,YEAR,2003,SEX,Male,,,,,,,17.0 [12.5-22.1],17.0,12.5,22.1,,2017-09-22T09:51:31Z,2003,2003-01-01,2003-12-31
16055559,NCD_BMI_30A,COUNTRY,VEN,YEAR,2004,SEX,Male,,,,,,,17.4 [12.9-22.5],17.4,12.9,22.5,,2017-09-22T09:51:31Z,2004,2004-01-01,2004-12-31
16055560,NCD_BMI_30A,COUNTRY,VEN,YEAR,2005,SEX,Male,,,,,,,17.8 [13.2-22.9],17.8,13.2,22.9,,2017-09-22T09:51:31Z,2005,2005-01-01,2005-12-31
16055561,NCD_BMI_30A,COUNTRY,VEN,YEAR,2006,SEX,Male,,,,,,,18.3 [13.7-23.3],18.3,13.7,23.3,,2017-09-22T09:51:31Z,2006,2006-01-01,2006-12-31
16055562,NCD_BMI_30A,COUNTRY,VEN,YEAR,2007,SEX,Male,,,,,,,18.7 [14.0-23.7],18.7,14.0,23.7,,2017-09-22T09:51:31Z,2007,2007-01-01,2007-12-31
16055563,NCD_BMI_30A,COUNTRY,VEN,YEAR,2008,SEX,Male,,,,,,,19.1 [14.4-24.2],19.1,14.4,24.2,,2017-09-22T09:51:31Z,2008,2008-01-01,2008-12-31
16055564,NCD_BMI_30A,COUNTRY,VEN,YEAR,2009,SEX,Male,,,,,,,19.5 [14.7-24.7],19.5,14.7,24.7,,2017-09-22T09:51:31Z,2009,2009-01-01,2009-12-31
16055565,NCD_BMI_30A,COUNTRY,VEN,YEAR,2010,SEX,Male,,,,,,,19.9 [15.0-25.1],19.9,15.0,25.1,,2017-09-22T09:51:31Z,2010,2010-01-01,2010-12-31
16055566,NCD_BMI_30A,COUNTRY,VEN,YEAR,2011,SEX,Male,,,,,,,20.3 [15.3-25.7],20.3,15.3,25.7,,2017-09-22T09:51:31Z,2011,2011-01-01,2011-12-31
16055567,NCD_BMI_30A,COUNTRY,VEN,YEAR,2012,SEX,Male,,,,,,,20.7 [15.5-26.2],20.7,15.5,26.2,,2017-09-22T09:51:31Z,2012,2012-01-01,2012-12-31
16055568,NCD_BMI_30A,COUNTRY,VEN,YEAR,2013,SEX,Male,,,,,,,21.1 [15.8-26.8],21.1,15.8,26.8,,2017-09-22T09:51:31Z,2013,2013-01-01,2013-12-31
16055569,NCD_BMI_30A,COUNTRY,VEN,YEAR,2014,SEX,Male,,,,,,,21.5 [16.0-27.4],21.5,16.0,27.4,,2017-09-22T09:51:31Z,2014,2014-01-01,2014-12-31
16055570,NCD_BMI_30A,COUNTRY,VEN,YEAR,2015,SEX,Male,,,,,,,22.0 [16.2-28.2],22.0,16.2,28.2,,2017-09-22T09:51:31Z,2015,2015-01-01,2015-12-31
16055571,NCD_BMI_30A,COUNTRY,VEN,YEAR,2016,SEX,Male,,,,,,,22.4 [16.4-28.9],22.4,16.4,28.9,,2017-09-22T09:51:31Z,2016,2016-01-01,2016-12-31
16055572,NCD_BMI_30A,COUNTRY,VNM,YEAR,1975,SEX,Male,,,,,,,0.1 [0.0-0.2],0.1,0.0,0.2,,2017-09-22T09:51:31Z,1975,1975-01-01,1975-12-31
16055573,NCD_BMI_30A,COUNTRY,VNM,YEAR,1976,SEX,Male,,,,,,,0.1 [0.0-0.2],0.1,0.0,0.2,,2017-09-22T09:51:31Z,1976,1976-01-01,1976-12-31
16055574,NCD_BMI_30A,COUNTRY,VNM,YEAR,1977,SEX,Male,,,,,,,0.1 [0.0-0.2],0.1,0.0,0.2,,2017-09-22T09:51:31Z,1977,1977-01-01,1977-12-31
16055575,NCD_BMI_30A,COUNTRY,VNM,YEAR,1978,SEX,Male,,,,,,,0.1 [0.0-0.2],0.1,0.0,0.2,,2017-09-22T09:51:31Z,1978,1978-01-01,1978-12-31
16055576,NCD_BMI_30A,COUNTRY,VNM,YEAR,1979,SEX,Male,,,,,,,0.1 [0.0-0.2],0.1,0.0,0.2,,2017-09-22T09:51:31Z,1979,1979-01-01,1979-12-31
16055577,NCD_BMI_30A,COUNTRY,VNM,YEAR,1980,SEX,Male,,,,,,,0.1 [0.0-0.2],0.1,0.0,0.2,,2017-09-22T09:51:31Z,1980,1980-01-01,1980-12-31
16055578,NCD_BMI_30A,COUNTRY,VNM,YEAR,1981,SEX,Male,,,,,,,0.1 [0.0-0.2],0.1,0.0,0.2,,2017-09-22T09:51:31Z,1981,1981-01-01,1981-12-31
16055579,NCD_BMI_30A,COUNTRY,VNM,YEAR,1982,SEX,Male,,,,,,,0.1 [0.0-0.2],0.1,0.0,0.2,,2017-09-22T09:51:31Z,1982,1982-01-01,1982-12-31
16055580,NCD_BMI_30A,COUNTRY,VNM,YEAR,1983,SEX,Male,,,,,,,0.1 [0.0-0.2],0.1,0.0,0.2,,2017-09-22T09:51:31Z,1983,1983-01-01,1983-12-31
16055581,NCD_BMI_30A,COUNTRY,VNM,YEAR,1984,SEX,Male,,,,,,,0.1 [0.0-0.2],0.1,0.0,0.2,,2017-09-22T09:51:31Z,1984,1984-01-01,1984-12-31
16055582,NCD_BMI_30A,COUNTRY,VNM,YEAR,1985,SEX,Male,,,,,,,0.1 [0.0-0.2],0.1,0.0,0.2,,2017-09-22T09:51:32Z,1985,1985-01-01,1985-12-31
16055583,NCD_BMI_30A,COUNTRY,VNM,YEAR,1986,SEX,Male,,,,,,,0.1 [0.0-0.3],0.1,0.0,0.3,,2017-09-22T09:51:32Z,1986,1986-01-01,1986-12-31
16055584,NCD_BMI_30A,COUNTRY,VNM,YEAR,1987,SEX,Male,,,,,,,0.1 [0.0-0.3],0.1,0.0,0.3,,2017-09-22T09:51:32Z,1987,1987-01-01,1987-12-31
16055585,NCD_BMI_30A,COUNTRY,VNM,YEAR,1988,SEX,Male,,,,,,,0.1 [0.1-0.3],0.1,0.1,0.3,,2017-09-22T09:51:32Z,1988,1988-01-01,1988-12-31
16055586,NCD_BMI_30A,COUNTRY,VNM,YEAR,1989,SEX,Male,,,,,,,0.1 [0.1-0.3],0.1,0.1,0.3,,2017-09-22T09:51:32Z,1989,1989-01-01,1989-12-31
16055587,NCD_BMI_30A,COUNTRY,VNM,YEAR,1990,SEX,Male,,,,,,,0.2 [0.1-0.3],0.2,0.1,0.3,,2017-09-22T09:51:32Z,1990,1990-01-01,1990-12-31
16055588,NCD_BMI_30A,COUNTRY,VNM,YEAR,1991,SEX,Male,,,,,,,0.2 [0.1-0.3],0.2,0.1,0.3,,2017-09-22T09:51:32Z,1991,1991-01-01,1991-12-31
16055589,NCD_BMI_30A,COUNTRY,VNM,YEAR,1992,SEX,Male,,,,,,,0.2 [0.1-0.4],0.2,0.1,0.4,,2017-09-22T09:51:32Z,1992,1992-01-01,1992-12-31
16055590,NCD_BMI_30A,COUNTRY,VNM,YEAR,1993,SEX,Male,,,,,,,0.2 [0.1-0.4],0.2,0.1,0.4,,2017-09-22T09:51:32Z,1993,1993-01-01,1993-12-31
16055591,NCD_BMI_30A,COUNTRY,VNM,YEAR,1994,SEX,Male,,,,,,,0.2 [0.1-0.4],0.2,0.1,0.4,,2017-09-22T09:51:32Z,1994,1994-01-01,1994-12-31
16055592,NCD_BMI_30A,COUNTRY,VNM,YEAR,1995,SEX,Male,,,,,,,0.2 [0.1-0.4],0.2,0.1,0.4,,2017-09-22T09:51:32Z,1995,1995-01-01,1995-12-31
16055593,NCD_BMI_30A,COUNTRY,VNM,YEAR,1996,SEX,Male,,,,,,,0.3 [0.1-0.5],0.3,0.1,0.5,,2017-09-22T09:51:32Z,1996,1996-01-01,1996-12-31
16055594,NCD_BMI_30A,COUNTRY,VNM,YEAR,1997,SEX,Male,,,,,,,0.3 [0.1-0.5],0.3,0.1,0.5,,2017-09-22T09:51:32Z,1997,1997-01-01,1997-12-31
16055595,NCD_BMI_30A,COUNTRY,VNM,YEAR,1998,SEX,Male,,,,,,,0.3 [0.2-0.5],0.3,0.2,0.5,,2017-09-22T09:51:32Z,1998,1998-01-01,1998-12-31
16055596,NCD_BMI_30A,COUNTRY,VNM,YEAR,1999,SEX,Male,,,,,,,0.3 [0.2-0.6],0.3,0.2,0.6,,2017-09-22T09:51:32Z,1999,1999-01-01,1999-12-31
16055597,NCD_BMI_30A,COUNTRY,VNM,YEAR,2000,SEX,Male,,,,,,,0.4 [0.2-0.6],0.4,0.2,0.6,,2017-09-22T09:51:32Z,2000,2000-01-01,2000-12-31
16055598,NCD_BMI_30A,COUNTRY,VNM,YEAR,2001,SEX,Male,,,,,,,0.4 [0.2-0.7],0.4,0.2,0.7,,2017-09-22T09:51:32Z,2001,2001-01-01,2001-12-31
16055599,NCD_BMI_30A,COUNTRY,VNM,YEAR,2002,SEX,Male,,,,,,,0.4 [0.2-0.7],0.4,0.2,0.7,,2017-09-22T09:51:32Z,2002,2002-01-01,2002-12-31
16055600,NCD_BMI_30A,COUNTRY,VNM,YEAR,2003,SEX,Male,,,,,,,0.5 [0.3-0.8],0.5,0.3,0.8,,2017-09-22T09:51:32Z,2003,2003-01-01,2003-12-31
16055601,NCD_BMI_30A,COUNTRY,VNM,YEAR,2004,SEX,Male,,,,,,,0.5 [0.3-0.9],0.5,0.3,0.9,,2017-09-22T09:51:32Z,2004,2004-01-01,2004-12-31
16055602,NCD_BMI_30A,COUNTRY,VNM,YEAR,2005,SEX,Male,,,,,,,0.6 [0.3-0.9],0.6,0.3,0.9,,2017-09-22T09:51:32Z,2005,2005-01-01,2005-12-31
16055603,NCD_BMI_30A,COUNTRY,VNM,YEAR,2006,SEX,Male,,,,,,,0.6 [0.4-1.0],0.6,0.4,1.0,,2017-09-22T09:51:32Z,2006,2006-01-01,2006-12-31
16055604,NCD_BMI_30A,COUNTRY,VNM,YEAR,2007,SEX,Male,,,,,,,0.7 [0.4-1.1],0.7,0.4,1.1,,2017-09-22T09:51:32Z,2007,2007-01-01,2007-12-31
16055605,NCD_BMI_30A,COUNTRY,VNM,YEAR,2008,SEX,Male,,,,,,,0.8 [0.4-1.2],0.8,0.4,1.2,,2017-09-22T09:51:32Z,2008,2008-01-01,2008-12-31
16055606,NCD_BMI_30A,COUNTRY,VNM,YEAR,2009,SEX,Male,,,,,,,0.8 [0.5-1.4],0.8,0.5,1.4,,2017-09-22T09:51:32Z,2009,2009-01-01,2009-12-31
16055607,NCD_BMI_30A,COUNTRY,VNM,YEAR,2010,SEX,Male,,,,,,,0.9 [0.5-1.5],0.9,0.5,1.5,,2017-09-22T09:51:32Z,2010,2010-01-01,2010-12-31
16055608,NCD_BMI_30A,COUNTRY,VNM,YEAR,2011,SEX,Male,,,,,,,1.0 [0.6-1.7],1.0,0.6,1.7,,2017-09-22T09:51:32Z,2011,2011-01-01,2011-12-31
16055609,NCD_BMI_30A,COUNTRY,VNM,YEAR,2012,SEX,Male,,,,,,,1.1 [0.6-1.8],1.1,0.6,1.8,,2017-09-22T09:51:32Z,2012,2012-01-01,2012-12-31
16055610,NCD_BMI_30A,COUNTRY,VNM,YEAR,2013,SEX,Male,,,,,,,1.2 [0.7-2.0],1.2,0.7,2.0,,2017-09-22T09:51:32Z,2013,2013-01-01,2013-12-31
16055611,NCD_BMI_30A,COUNTRY,VNM,YEAR,2014,SEX,Male,,,,,,,1.3 [0.7-2.3],1.3,0.7,2.3,,2017-09-22T09:51:32Z,2014,2014-01-01,2014-12-31
16055612,NCD_BMI_30A,COUNTRY,VNM,YEAR,2015,SEX,Male,,,,,,,1.5 [0.8-2.5],1.5,0.8,2.5,,2017-09-22T09:51:32Z,2015,2015-01-01,2015-12-31
16055613,NCD_BMI_30A,COUNTRY,VNM,YEAR,2016,SEX,Male,,,,,,,1.6 [0.8-2.8],1.6,0.8,2.8,,2017-09-22T09:51:32Z,2016,2016-01-01,2016-12-31
16055614,NCD_BMI_30A,COUNTRY,YEM,YEAR,1975,SEX,Male,,,,,,,1.2 [0.3-3.1],1.2,0.3,3.1,,2017-09-22T09:51:32Z,1975,1975-01-01,1975-12-31
16055615,NCD_BMI_30A,COUNTRY,YEM,YEAR,1976,SEX,Male,,,,,,,1.3 [0.3-3.2],1.3,0.3,3.2,,2017-09-22T09:51:32Z,1976,1976-01-01,1976-12-31
16055616,NCD_BMI_30A,COUNTRY,YEM,YEAR,1977,SEX,Male,,,,,,,1.3 [0.4-3.3],1.3,0.4,3.3,,2017-09-22T09:51:32Z,1977,1977-01-01,1977-12-31
16055617,NCD_BMI_30A,COUNTRY,YEM,YEAR,1978,SEX,Male,,,,,,,1.4 [0.4-3.4],1.4,0.4,3.4,,2017-09-22T09:51:32Z,1978,1978-01-01,1978-12-31
16055618,NCD_BMI_30A,COUNTRY,YEM,YEAR,1979,SEX,Male,,,,,,,1.5 [0.5-3.5],1.5,0.5,3.5,,2017-09-22T09:51:33Z,1979,1979-01-01,1979-12-31
16055619,NCD_BMI_30A,COUNTRY,YEM,YEAR,1980,SEX,Male,,,,,,,1.6 [0.5-3.6],1.6,0.5,3.6,,2017-09-22T09:51:33Z,1980,1980-01-01,1980-12-31
16055620,NCD_BMI_30A,COUNTRY,YEM,YEAR,1981,SEX,Male,,,,,,,1.7 [0.6-3.7],1.7,0.6,3.7,,2017-09-22T09:51:33Z,1981,1981-01-01,1981-12-31
16055621,NCD_BMI_30A,COUNTRY,YEM,YEAR,1982,SEX,Male,,,,,,,1.8 [0.7-3.8],1.8,0.7,3.8,,2017-09-22T09:51:33Z,1982,1982-01-01,1982-12-31
16055622,NCD_BMI_30A,COUNTRY,YEM,YEAR,1983,SEX,Male,,,,,,,1.9 [0.7-3.9],1.9,0.7,3.9,,2017-09-22T09:51:33Z,1983,1983-01-01,1983-12-31
16055623,NCD_BMI_30A,COUNTRY,YEM,YEAR,1984,SEX,Male,,,,,,,2.0 [0.8-4.1],2.0,0.8,4.1,,2017-09-22T09:51:33Z,1984,1984-01-01,1984-12-31
16055624,NCD_BMI_30A,COUNTRY,YEM,YEAR,1985,SEX,Male,,,,,,,2.1 [0.9-4.2],2.1,0.9,4.2,,2017-09-22T09:51:33Z,1985,1985-01-01,1985-12-31
16055625,NCD_BMI_30A,COUNTRY,YEM,YEAR,1986,SEX,Male,,,,,,,2.3 [1.0-4.4],2.3,1.0,4.4,,2017-09-22T09:51:33Z,1986,1986-01-01,1986-12-31
16055626,NCD_BMI_30A,COUNTRY,YEM,YEAR,1987,SEX,Male,,,,,,,2.4 [1.0-4.6],2.4,1.0,4.6,,2017-09-22T09:51:33Z,1987,1987-01-01,1987-12-31
16055627,NCD_BMI_30A,COUNTRY,YEM,YEAR,1988,SEX,Male,,,,,,,2.6 [1.1-4.8],2.6,1.1,4.8,,2017-09-22T09:51:33Z,1988,1988-01-01,1988-12-31
16055628,NCD_BMI_30A,COUNTRY,YEM,YEAR,1989,SEX,Male,,,,,,,2.7 [1.3-4.9],2.7,1.3,4.9,,2017-09-22T09:51:33Z,1989,1989-01-01,1989-12-31
16055629,NCD_BMI_30A,COUNTRY,YEM,YEAR,1990,SEX,Male,,,,,,,2.9 [1.4-5.2],2.9,1.4,5.2,,2017-09-22T09:51:33Z,1990,1990-01-01,1990-12-31
16055630,NCD_BMI_30A,COUNTRY,YEM,YEAR,1991,SEX,Male,,,,,,,3.1 [1.5-5.4],3.1,1.5,5.4,,2017-09-22T09:51:33Z,1991,1991-01-01,1991-12-31
16055631,NCD_BMI_30A,COUNTRY,YEM,YEAR,1992,SEX,Male,,,,,,,3.2 [1.6-5.7],3.2,1.6,5.7,,2017-09-22T09:51:33Z,1992,1992-01-01,1992-12-31
16055632,NCD_BMI_30A,COUNTRY,YEM,YEAR,1993,SEX,Male,,,,,,,3.4 [1.7-5.9],3.4,1.7,5.9,,2017-09-22T09:51:33Z,1993,1993-01-01,1993-12-31
16055633,NCD_BMI_30A,COUNTRY,YEM,YEAR,1994,SEX,Male,,,,,,,3.7 [1.9-6.2],3.7,1.9,6.2,,2017-09-22T09:51:33Z,1994,1994-01-01,1994-12-31
16055634,NCD_BMI_30A,COUNTRY,YEM,YEAR,1995,SEX,Male,,,,,,,3.9 [2.0-6.5],3.9,2.0,6.5,,2017-09-22T09:51:33Z,1995,1995-01-01,1995-12-31
