Id,IndicatorCode,SpatialDimension,WorldBankIncomeGroup,TimeDimension,TimeDim,DisaggregatingDimension1,Sex,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,Prevalence,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
16100818,NCD_BMI_18A,COUNTRY,CPV,YEAR,1987,SEX,Male,,,,,,,15.8 [8.3-24.9],15.8,8.3,24.9,,2017-09-22T12:23:23Z,1987,1987-01-01,1987-12-31
16100819,NCD_BMI_18A,COUNTRY,CPV,YEAR,1988,SEX,Male,,,,,,,15.5 [8.1-24.4],15.5,8.1,24.4,,2017-09-22T12:23:23Z,1988,1988-01-01,1988-12-31
16100820,NCD_BMI_18A,COUNTRY,CPV,YEAR,1989,SEX,Male,,,,,,,15.2 [7.9-24.0],15.2,7.9,24.0,,2017-09-22T12:23:23Z,1989,1989-01-01,1989-12-31
16100821,NCD_BMI_18A,COUNTRY,CPV,YEAR,1990,SEX,Male,,,,,,,14.9 [7.7-23.4],14.9,7.7,23.4,,2017-09-22T12:23:23Z,1990,1990-01-01,1990-12-31
16100822,NCD_BMI_18A,COUNTRY,CPV,YEAR,1991,SEX,Male,,,,,,,14.6 [7.5-23.0],14.6,7.5,23.0,,2017-09-22T12:23:23Z,1991,1991-01-01,1991-12-31
16100823,NCD_BMI_18A,COUNTRY,CPV,YEAR,1992,SEX,Male,,,,,,,14.3 [7.4-22.7],14.3,7.4,22.7,,2017-09-22T12:23:23Z,1992,1992-01-01,1992-12-31
16100824,NCD_BMI_18A,COUNTRY,CPV,YEAR,1993,SEX,Male,,,,,,,14.1 [7.2-22.3],14.1,7.2,22.3,,2017-09-22T12:23:23Z,1993,1993-01-01,1993-12-31
16100825,NCD_BMI_18A,COUNTRY,CPV,YEAR,1994,SEX,Male,,,,,,,13.8 [7.0-21.9],13.8,7.0,21.9,,2017-09-22T12:23:23Z,1994,1994-01-01,1994-12-31
16100826,NCD_BMI_18A,COUNTRY,CPV,YEAR,1995,SEX,Male,,,,,,,13.5 [6.9-21.5],13.5,6.9,21.5,,2017-09-22T12:23:23Z,1995,1995-01-01,1995-12-31
16100827,NCD_BMI_18A,COUNTRY,CPV,YEAR,1996,SEX,Male,,,,,,,13.3 [6.8-21.2],13.3,6.8,21.2,,2017-09-22T12:23:23Z,1996,1996-01-01,1996-12-31
16100828,NCD_BMI_18A,COUNTRY,CPV,YEAR,1997,SEX,Male,,,,,,,13.0 [6.6-20.9],13.0,6.6,20.9,,2017-09-22T12:23:23Z,1997,1997-01-01,1997-12-31
16100829,NCD_BMI_18A,COUNTRY,CPV,YEAR,1998,SEX,Male,,,,,,,12.8 [6.5-20.5],12.8,6.5,20.5,,2017-09-22T12:23:23Z,1998,1998-01-01,1998-12-31
16100830,NCD_BMI_18A,COUNTRY,CPV,YEAR,1999,SEX,Male,,,,,,,12.5 [6.3-20.2],12.5,6.3,20.2,,2017-09-22T12:23:23Z,1999,1999-01-01,1999-12-31
16100831,NCD_BMI_18A,COUNTRY,CPV,YEAR,2000,SEX,Male,,,,,,,12.3 [6.2-19.9],12.3,6.2,19.9,,2017-09-22T12:23:23Z,2000,2000-01-01,2000-12-31
16100832,NCD_BMI_18A,COUNTRY,CPV,YEAR,2001,SEX,Male,,,,,,,12.0 [6.1-19.6],12.0,6.1,19.6,,2017-09-22T12:23:23Z,2001,2001-01-01,2001-12-31
16100833,NCD_BMI_18A,COUNTRY,CPV,YEAR,2002,SEX,Male,,,,,,,11.8 [5.9-19.3],11.8,5.9,19.3,,2017-09-22T12:23:23Z,2002,2002-01-01,2002-12-31
16100834,NCD_BMI_18A,COUNTRY,CPV,YEAR,2003,SEX,Male,,,,,,,11.6 [5.8-18.9],11.6,5.8,18.9,,2017-09-22T12:23:23Z,2003,2003-01-01,2003-12-31
16100835,NCD_BMI_18A,COUNTRY,CPV,YEAR,2004,SEX,Male,,,,,,,11.3 [5.7-18.6],11.3,5.7,18.6,,2017-09-22T12:23:23Z,2004,2004-01-01,2004-12-31
16100836,NCD_BMI_18A,COUNTRY,CPV,YEAR,2005,SEX,Male,,,,,,,11.1 [5.5-18.3],11.1,5.5,18.3,,2017-09-22T12:23:23Z,2005,2005-01-01,2005-12-31
16100837,NCD_BMI_18A,COUNTRY,CPV,YEAR,2006,SEX,Male,,,,,,,10.8 [5.4-17.9],10.8,5.4,17.9,,2017-09-22T12:23:23Z,2006,2006-01-01,2006-12-31
16100838,NCD_BMI_18A,COUNTRY,CPV,YEAR,2007,SEX,Male,,,,,,,10.6 [5.2-17.5],10.6,5.2,17.5,,2017-09-22T12:23:23Z,2007,2007-01-01,2007-12-31
16100839,NCD_BMI_18A,COUNTRY,CPV,YEAR,2008,SEX,Male,,,,,,,10.4 [5.0-17.2],10.4,5.0,17.2,,2017-09-22T12:23:23Z,2008,2008-01-01,2008-12-31
16100840,NCD_BMI_18A,COUNTRY,CPV,YEAR,2009,SEX,Male,,,,,,,10.1 [4.8-16.9],10.1,4.8,16.9,,2017-09-22T12:23:23Z,2009,2009-01-01,2009-12-31
16100841,NCD_BMI_18A,COUNTRY,CPV,YEAR,2010,SEX,Male,,,,,,,9.9 [4.6-16.8],9.9,4.6,16.8,,2017-09-22T12:23:23Z,2010,2010-01-01,2010-12-31
16100842,NCD_BMI_18A,COUNTRY,CPV,YEAR,2011,SEX,Male,,,,,,,9.7 [4.4-16.6],9.7,4.4,16.6,,2017-09-22T12:23:23Z,2011,2011-01-01,2011-12-31
16100843,NCD_BMI_18A,COUNTRY,CPV,YEAR,2012,SEX,Male,,,,,,,9.5 [4.3-16.5],9.5,4.3,16.5,,2017-09-22T12:23:23Z,2012,2012-01-01,2012-12-31
16100844,NCD_BMI_18A,COUNTRY,CPV,YEAR,2013,SEX,Male,,,,,,,9.3 [4.1-16.3],9.3,4.1,16.3,,2017-09-22T12:23:23Z,2013,2013-01-01,2013-12-31
16100845,NCD_BMI_18A,COUNTRY,CPV,YEAR,2014,SEX,Male,,,,,,,9.0 [3.9-16.2],9.0,3.9,16.2,,2017-09-22T12:23:23Z,2014,2014-01-01,2014-12-31
16100846,NCD_BMI_18A,COUNTRY,CPV,YEAR,2015,SEX,Male,,,,,,,8.8 [3.7-16.0],8.8,3.7,16.0,,2017-09-22T12:23:23Z,2015,2015-01-01,2015-12-31
16100847,NCD_BMI_18A,COUNTRY,CPV,YEAR,2016,SEX,Male,,,,,,,8.6 [3.5-15.9],8.6,3.5,15.9,,2017-09-22T12:23:23Z,2016,2016-01-01,2016-12-31
16100848,NCD_BMI_18A,COUNTRY,KHM,YEAR,1975,SEX,Male,,,,,,,22.8 [11.5-35.3],22.8,11.5,35.3,,2017-09-22T12:23:23Z,1975,1975-01-01,1975-12-31
16100849,NCD_BMI_18A,COUNTRY,KHM,YEAR,1976,SEX,Male,,,,,,,22.7 [11.5-34.8],22.7,11.5,34.8,,2017-09-22T12:23:23Z,1976,1976-01-01,1976-12-31
16100850,NCD_BMI_18A,COUNTRY,KHM,YEAR,1977,SEX,Male,,,,,,,22.5 [11.6-34.4],22.5,11.6,34.4,,2017-09-22T12:23:23Z,1977,1977-01-01,1977-12-31
16100851,NCD_BMI_18A,COUNTRY,KHM,YEAR,1978,SEX,Male,,,,,,,22.4 [11.7-34.0],22.4,11.7,34.0,,2017-09-22T12:23:23Z,1978,1978-01-01,1978-12-31
16100852,NCD_BMI_18A,COUNTRY,KHM,YEAR,1979,SEX,Male,,,,,,,22.3 [11.8-33.6],22.3,11.8,33.6,,2017-09-22T12:23:24Z,1979,1979-01-01,1979-12-31
16100853,NCD_BMI_18A,COUNTRY,KHM,YEAR,1980,SEX,Male,,,,,,,22.1 [11.9-33.3],22.1,11.9,33.3,,2017-09-22T12:23:24Z,1980,1980-01-01,1980-12-31
16100854,NCD_BMI_18A,COUNTRY,KHM,YEAR,1981,SEX,Male,,,,,,,21.9 [11.9-32.8],21.9,11.9,32.8,,2017-09-22T12:23:24Z,1981,1981-01-01,1981-12-31
16100855,NCD_BMI_18A,COUNTRY,KHM,YEAR,1982,SEX,Male,,,,,,,21.8 [11.8-32.4],21.8,11.8,32.4,,2017-09-22T12:23:24Z,1982,1982-01-01,1982-12-31
16100856,NCD_BMI_18A,COUNTRY,KHM,YEAR,1983,SEX,Male,,,,,,,21.6 [11.8-32.0],21.6,11.8,32.0,,2017-09-22T12:23:24Z,1983,1983-01-01,1983-12-31
16100857,NCD_BMI_18A,COUNTRY,KHM,YEAR,1984,SEX,Male,,,,,,,21.4 [11.8-31.7],21.4,11.8,31.7,,2017-09-22T12:23:24Z,1984,1984-01-01,1984-12-31
16100858,NCD_BMI_18A,COUNTRY,KHM,YEAR,1985,SEX,Male,,,,,,,21.1 [11.7-31.2],21.1,11.7,31.2,,2017-09-22T12:23:24Z,1985,1985-01-01,1985-12-31
16100859,NCD_BMI_18A,COUNTRY,KHM,YEAR,1986,SEX,Male,,,,,,,20.9 [11.7-30.9],20.9,11.7,30.9,,2017-09-22T12:23:24Z,1986,1986-01-01,1986-12-31
16100860,NCD_BMI_18A,COUNTRY,KHM,YEAR,1987,SEX,Male,,,,,,,20.7 [11.6-30.5],20.7,11.6,30.5,,2017-09-22T12:23:24Z,1987,1987-01-01,1987-12-31
16100861,NCD_BMI_18A,COUNTRY,KHM,YEAR,1988,SEX,Male,,,,,,,20.5 [11.5-30.2],20.5,11.5,30.2,,2017-09-22T12:23:24Z,1988,1988-01-01,1988-12-31
16100862,NCD_BMI_18A,COUNTRY,KHM,YEAR,1989,SEX,Male,,,,,,,20.3 [11.5-29.9],20.3,11.5,29.9,,2017-09-22T12:23:24Z,1989,1989-01-01,1989-12-31
16100863,NCD_BMI_18A,COUNTRY,KHM,YEAR,1990,SEX,Male,,,,,,,20.1 [11.4-29.6],20.1,11.4,29.6,,2017-09-22T12:23:24Z,1990,1990-01-01,1990-12-31
16100864,NCD_BMI_18A,COUNTRY,KHM,YEAR,1991,SEX,Male,,,,,,,19.9 [11.2-29.4],19.9,11.2,29.4,,2017-09-22T12:23:24Z,1991,1991-01-01,1991-12-31
16100865,NCD_BMI_18A,COUNTRY,KHM,YEAR,1992,SEX,Male,,,,,,,19.7 [11.2-29.1],19.7,11.2,29.1,,2017-09-22T12:23:24Z,1992,1992-01-01,1992-12-31
16100866,NCD_BMI_18A,COUNTRY,KHM,YEAR,1993,SEX,Male,,,,,,,19.5 [11.0-28.8],19.5,11.0,28.8,,2017-09-22T12:23:24Z,1993,1993-01-01,1993-12-31
16100867,NCD_BMI_18A,COUNTRY,KHM,YEAR,1994,SEX,Male,,,,,,,19.3 [10.8-28.6],19.3,10.8,28.6,,2017-09-22T12:23:24Z,1994,1994-01-01,1994-12-31
16100868,NCD_BMI_18A,COUNTRY,KHM,YEAR,1995,SEX,Male,,,,,,,19.0 [10.6-28.3],19.0,10.6,28.3,,2017-09-22T12:23:24Z,1995,1995-01-01,1995-12-31
16100869,NCD_BMI_18A,COUNTRY,KHM,YEAR,1996,SEX,Male,,,,,,,18.8 [10.5-27.9],18.8,10.5,27.9,,2017-09-22T12:23:24Z,1996,1996-01-01,1996-12-31
16100870,NCD_BMI_18A,COUNTRY,KHM,YEAR,1997,SEX,Male,,,,,,,18.5 [10.4-27.6],18.5,10.4,27.6,,2017-09-22T12:23:24Z,1997,1997-01-01,1997-12-31
16100871,NCD_BMI_18A,COUNTRY,KHM,YEAR,1998,SEX,Male,,,,,,,18.3 [10.2-27.2],18.3,10.2,27.2,,2017-09-22T12:23:24Z,1998,1998-01-01,1998-12-31
16100872,NCD_BMI_18A,COUNTRY,KHM,YEAR,1999,SEX,Male,,,,,,,18.0 [10.0-26.8],18.0,10.0,26.8,,2017-09-22T12:23:24Z,1999,1999-01-01,1999-12-31
16100873,NCD_BMI_18A,COUNTRY,KHM,YEAR,2000,SEX,Male,,,,,,,17.7 [9.9-26.4],17.7,9.9,26.4,,2017-09-22T12:23:24Z,2000,2000-01-01,2000-12-31
16100874,NCD_BMI_18A,COUNTRY,KHM,YEAR,2001,SEX,Male,,,,,,,17.5 [9.7-26.1],17.5,9.7,26.1,,2017-09-22T12:23:24Z,2001,2001-01-01,2001-12-31
16100875,NCD_BMI_18A,COUNTRY,KHM,YEAR,2002,SEX,Male,,,,,,,17.2 [9.6-25.7],17.2,9.6,25.7,,2017-09-22T12:23:24Z,2002,2002-01-01,2002-12-31
16100876,NCD_BMI_18A,COUNTRY,KHM,YEAR,2003,SEX,Male,,,,,,,16.9 [9.4-25.4],16.9,9.4,25.4,,2017-09-22T12:23:24Z,2003,2003-01-01,2003-12-31
16100877,NCD_BMI_18A,COUNTRY,KHM,YEAR,2004,SEX,Male,,,,,,,16.6 [9.2-25.1],16.6,9.2,25.1,,2017-09-22T12:23:24Z,2004,2004-01-01,2004-12-31
16100878,NCD_BMI_18A,COUNTRY,KHM,YEAR,2005,SEX,Male,,,,,,,16.3 [9.1-24.8],16.3,9.1,24.8,,2017-09-22T12:23:24Z,2005,2005-01-01,2005-12-31
16100879,NCD_BMI_18A,COUNTRY,KHM,YEAR,2006,SEX,Male,,,,,,,16.0 [8.9-24.4],16.0,8.9,24.4,,2017-09-22T12:23:24Z,2006,2006-01-01,2006-12-31
16100880,NCD_BMI_18A,COUNTRY,KHM,YEAR,2007,SEX,Male,,,,,,,15.7 [8.6-24.1],15.7,8.6,24.1,,2017-09-22T12:23:24Z,2007,2007-01-01,2007-12-31
16100881,NCD_BMI_18A,COUNTRY,KHM,YEAR,2008,SEX,Male,,,,,,,15.4 [8.4-23.7],15.4,8.4,23.7,,2017-09-22T12:23:24Z,2008,2008-01-01,2008-12-31
16100882,NCD_BMI_18A,COUNTRY,KHM,YEAR,2009,SEX,Male,,,,,,,15.1 [8.2-23.3],15.1,8.2,23.3,,2017-09-22T12:23:24Z,2009,2009-01-01,2009-12-31
16100883,NCD_BMI_18A,COUNTRY,KHM,YEAR,2010,SEX,Male,,,,,,,14.8 [8.0-23.0],14.8,8.0,23.0,,2017-09-22T12:23:24Z,2010,2010-01-01,2010-12-31
16100884,NCD_BMI_18A,COUNTRY,KHM,YEAR,2011,SEX,Male,,,,,,,14.5 [7.7-22.6],14.5,7.7,22.6,,2017-09-22T12:23:24Z,2011,2011-01-01,2011-12-31
16100885,NCD_BMI_18A,COUNTRY,KHM,YEAR,2012,SEX,Male,,,,,,,14.2 [7.4-22.3],14.2,7.4,22.3,,2017-09-22T12:23:24Z,2012,2012-01-01,2012-12-31
16100886,NCD_BMI_18A,COUNTRY,KHM,YEAR,2013,SEX,Male,,,,,,,13.9 [7.2-22.0],13.9,7.2,22.0,,2017-09-22T12:23:24Z,2013,2013-01-01,2013-12-31
16100887,NCD_BMI_18A,COUNTRY,KHM,YEAR,2014,SEX,Male,,,,,,,13.6 [6.8-21.7],13.6,6.8,21.7,,2017-09-22T12:23:24Z,2014,2014-01-01,2014-12-31
16100888,NCD_BMI_18A,COUNTRY,KHM,YEAR,2015,SEX,Male,,,,,,,13.3 [6.5-21.5],13.3,6.5,21.5,,2017-09-22T12:23:24Z,2015,2015-01-01,2015-12-31
16100889,NCD_BMI_18A,COUNTRY,KHM,YEAR,2016,SEX,Male,,,,,,,13.0 [6.2-21.3],13.0,6.2,21.3,,2017-09-22T12:23:24Z,2016,2016-01-01,2016-12-31
16100890,NCD_BMI_18A,COUNTRY,CMR,YEAR,1975,SEX,Male,,,,,,,15.5 [7.3-25.5],15.5,7.3,25.5,,2017-09-22T12:23:24Z,1975,1975-01-01,1975-12-31
16100891,NCD_BMI_18A,COUNTRY,CMR,YEAR,1976,SEX,Male,,,,,,,15.3 [7.3-24.9],15.3,7.3,24.9,,2017-09-22T12:23:24Z,1976,1976-01-01,1976-12-31
16100892,NCD_BMI_18A,COUNTRY,CMR,YEAR,1977,SEX,Male,,,,,,,15.1 [7.4-24.3],15.1,7.4,24.3,,2017-09-22T12:23:25Z,1977,1977-01-01,1977-12-31
16100893,NCD_BMI_18A,COUNTRY,CMR,YEAR,1978,SEX,Male,,,,,,,14.8 [7.5-23.6],14.8,7.5,23.6,,2017-09-22T12:23:25Z,1978,1978-01-01,1978-12-31
16100894,NCD_BMI_18A,COUNTRY,CMR,YEAR,1979,SEX,Male,,,,,,,14.6 [7.5-23.0],14.6,7.5,23.0,,2017-09-22T12:23:25Z,1979,1979-01-01,1979-12-31
16100895,NCD_BMI_18A,COUNTRY,CMR,YEAR,1980,SEX,Male,,,,,,,14.4 [7.6-22.5],14.4,7.6,22.5,,2017-09-22T12:23:25Z,1980,1980-01-01,1980-12-31
16100896,NCD_BMI_18A,COUNTRY,CMR,YEAR,1981,SEX,Male,,,,,,,14.2 [7.6-21.9],14.2,7.6,21.9,,2017-09-22T12:23:25Z,1981,1981-01-01,1981-12-31
16100897,NCD_BMI_18A,COUNTRY,CMR,YEAR,1982,SEX,Male,,,,,,,13.9 [7.6-21.5],13.9,7.6,21.5,,2017-09-22T12:23:25Z,1982,1982-01-01,1982-12-31
16100898,NCD_BMI_18A,COUNTRY,CMR,YEAR,1983,SEX,Male,,,,,,,13.7 [7.6-20.9],13.7,7.6,20.9,,2017-09-22T12:23:25Z,1983,1983-01-01,1983-12-31
16100899,NCD_BMI_18A,COUNTRY,CMR,YEAR,1984,SEX,Male,,,,,,,13.5 [7.6-20.5],13.5,7.6,20.5,,2017-09-22T12:23:25Z,1984,1984-01-01,1984-12-31
16100900,NCD_BMI_18A,COUNTRY,CMR,YEAR,1985,SEX,Male,,,,,,,13.3 [7.6-20.1],13.3,7.6,20.1,,2017-09-22T12:23:25Z,1985,1985-01-01,1985-12-31
16100901,NCD_BMI_18A,COUNTRY,CMR,YEAR,1986,SEX,Male,,,,,,,13.1 [7.6-19.7],13.1,7.6,19.7,,2017-09-22T12:23:25Z,1986,1986-01-01,1986-12-31
16100902,NCD_BMI_18A,COUNTRY,CMR,YEAR,1987,SEX,Male,,,,,,,12.9 [7.6-19.3],12.9,7.6,19.3,,2017-09-22T12:23:25Z,1987,1987-01-01,1987-12-31
16100903,NCD_BMI_18A,COUNTRY,CMR,YEAR,1988,SEX,Male,,,,,,,12.7 [7.5-18.9],12.7,7.5,18.9,,2017-09-22T12:23:25Z,1988,1988-01-01,1988-12-31
16100904,NCD_BMI_18A,COUNTRY,CMR,YEAR,1989,SEX,Male,,,,,,,12.5 [7.4-18.6],12.5,7.4,18.6,,2017-09-22T12:23:25Z,1989,1989-01-01,1989-12-31
16100905,NCD_BMI_18A,COUNTRY,CMR,YEAR,1990,SEX,Male,,,,,,,12.3 [7.3-18.2],12.3,7.3,18.2,,2017-09-22T12:23:25Z,1990,1990-01-01,1990-12-31
16100906,NCD_BMI_18A,COUNTRY,CMR,YEAR,1991,SEX,Male,,,,,,,12.1 [7.2-17.9],12.1,7.2,17.9,,2017-09-22T12:23:25Z,1991,1991-01-01,1991-12-31
16100907,NCD_BMI_18A,COUNTRY,CMR,YEAR,1992,SEX,Male,,,,,,,11.9 [7.1-17.5],11.9,7.1,17.5,,2017-09-22T12:23:25Z,1992,1992-01-01,1992-12-31
16100908,NCD_BMI_18A,COUNTRY,CMR,YEAR,1993,SEX,Male,,,,,,,11.7 [7.0-17.2],11.7,7.0,17.2,,2017-09-22T12:23:25Z,1993,1993-01-01,1993-12-31
16100909,NCD_BMI_18A,COUNTRY,CMR,YEAR,1994,SEX,Male,,,,,,,11.5 [6.9-16.9],11.5,6.9,16.9,,2017-09-22T12:23:25Z,1994,1994-01-01,1994-12-31
16100910,NCD_BMI_18A,COUNTRY,CMR,YEAR,1995,SEX,Male,,,,,,,11.3 [6.8-16.6],11.3,6.8,16.6,,2017-09-22T12:23:25Z,1995,1995-01-01,1995-12-31
16100911,NCD_BMI_18A,COUNTRY,CMR,YEAR,1996,SEX,Male,,,,,,,11.1 [6.7-16.3],11.1,6.7,16.3,,2017-09-22T12:23:25Z,1996,1996-01-01,1996-12-31
16100912,NCD_BMI_18A,COUNTRY,CMR,YEAR,1997,SEX,Male,,,,,,,10.9 [6.5-16.0],10.9,6.5,16.0,,2017-09-22T12:23:25Z,1997,1997-01-01,1997-12-31
16100913,NCD_BMI_18A,COUNTRY,CMR,YEAR,1998,SEX,Male,,,,,,,10.7 [6.4-15.7],10.7,6.4,15.7,,2017-09-22T12:23:25Z,1998,1998-01-01,1998-12-31
16100914,NCD_BMI_18A,COUNTRY,CMR,YEAR,1999,SEX,Male,,,,,,,10.5 [6.3-15.4],10.5,6.3,15.4,,2017-09-22T12:23:25Z,1999,1999-01-01,1999-12-31
16100915,NCD_BMI_18A,COUNTRY,CMR,YEAR,2000,SEX,Male,,,,,,,10.3 [6.2-15.1],10.3,6.2,15.1,,2017-09-22T12:23:25Z,2000,2000-01-01,2000-12-31
16100916,NCD_BMI_18A,COUNTRY,CMR,YEAR,2001,SEX,Male,,,,,,,10.1 [6.1-14.8],10.1,6.1,14.8,,2017-09-22T12:23:25Z,2001,2001-01-01,2001-12-31
16100917,NCD_BMI_18A,COUNTRY,CMR,YEAR,2002,SEX,Male,,,,,,,9.9 [6.0-14.5],9.9,6.0,14.5,,2017-09-22T12:23:25Z,2002,2002-01-01,2002-12-31
16100918,NCD_BMI_18A,COUNTRY,CMR,YEAR,2003,SEX,Male,,,,,,,9.7 [5.8-14.2],9.7,5.8,14.2,,2017-09-22T12:23:25Z,2003,2003-01-01,2003-12-31
16100919,NCD_BMI_18A,COUNTRY,CMR,YEAR,2004,SEX,Male,,,,,,,9.5 [5.7-14.0],9.5,5.7,14.0,,2017-09-22T12:23:25Z,2004,2004-01-01,2004-12-31
16100920,NCD_BMI_18A,COUNTRY,CMR,YEAR,2005,SEX,Male,,,,,,,9.3 [5.6-13.8],9.3,5.6,13.8,,2017-09-22T12:23:25Z,2005,2005-01-01,2005-12-31
16100921,NCD_BMI_18A,COUNTRY,CMR,YEAR,2006,SEX,Male,,,,,,,9.2 [5.4-13.6],9.2,5.4,13.6,,2017-09-22T12:23:26Z,2006,2006-01-01,2006-12-31
16100922,NCD_BMI_18A,COUNTRY,CMR,YEAR,2007,SEX,Male,,,,,,,9.0 [5.3-13.3],9.0,5.3,13.3,,2017-09-22T12:23:26Z,2007,2007-01-01,2007-12-31
16100923,NCD_BMI_18A,COUNTRY,CMR,YEAR,2008,SEX,Male,,,,,,,8.8 [5.1-13.2],8.8,5.1,13.2,,2017-09-22T12:23:26Z,2008,2008-01-01,2008-12-31
16100924,NCD_BMI_18A,COUNTRY,CMR,YEAR,2009,SEX,Male,,,,,,,8.6 [4.9-13.1],8.6,4.9,13.1,,2017-09-22T12:23:26Z,2009,2009-01-01,2009-12-31
16100925,NCD_BMI_18A,COUNTRY,CMR,YEAR,2010,SEX,Male,,,,,,,8.4 [4.7-13.0],8.4,4.7,13.0,,2017-09-22T12:23:26Z,2010,2010-01-01,2010-12-31
16100926,NCD_BMI_18A,COUNTRY,CMR,YEAR,2011,SEX,Male,,,,,,,8.3 [4.5-12.8],8.3,4.5,12.8,,2017-09-22T12:23:26Z,2011,2011-01-01,2011-12-31
16100927,NCD_BMI_18A,COUNTRY,CMR,YEAR,2012,SEX,Male,,,,,,,8.1 [4.4-12.7],8.1,4.4,12.7,,2017-09-22T12:23:26Z,2012,2012-01-01,2012-12-31
16100928,NCD_BMI_18A,COUNTRY,CMR,YEAR,2013,SEX,Male,,,,,,,7.9 [4.1-12.7],7.9,4.1,12.7,,2017-09-22T12:23:26Z,2013,2013-01-01,2013-12-31
16100929,NCD_BMI_18A,COUNTRY,CMR,YEAR,2014,SEX,Male,,,,,,,7.7 [4.0-12.6],7.7,4.0,12.6,,2017-09-22T12:23:26Z,2014,2014-01-01,2014-12-31
16100930,NCD_BMI_18A,COUNTRY,CMR,YEAR,2015,SEX,Male,,,,,,,7.6 [3.8-12.6],7.6,3.8,12.6,,2017-09-22T12:23:26Z,2015,2015-01-01,2015-12-31
16100931,NCD_BMI_18A,COUNTRY,CMR,YEAR,2016,SEX,Male,,,,,,,7.4 [3.5-12.7],7.4,3.5,12.7,,2017-09-22T12:23:26Z,2016,2016-01-01,2016-12-31
16100932,NCD_BMI_18A,COUNTRY,CAN,YEAR,1975,SEX,Male,,,,,,,1.7 [0.7-3.2],1.7,0.7,3.2,,2017-09-22T12:23:26Z,1975,1975-01-01,1975-12-31
16100933,NCD_BMI_18A,COUNTRY,CAN,YEAR,1976,SEX,Male,,,,,,,1.6 [0.7-3.0],1.6,0.7,3.0,,2017-09-22T12:23:26Z,1976,1976-01-01,1976-12-31
16100934,NCD_BMI_18A,COUNTRY,CAN,YEAR,1977,SEX,Male,,,,,,,1.5 [0.7-2.8],1.5,0.7,2.8,,2017-09-22T12:23:26Z,1977,1977-01-01,1977-12-31
16100935,NCD_BMI_18A,COUNTRY,CAN,YEAR,1978,SEX,Male,,,,,,,1.5 [0.7-2.7],1.5,0.7,2.7,,2017-09-22T12:23:26Z,1978,1978-01-01,1978-12-31
16100936,NCD_BMI_18A,COUNTRY,CAN,YEAR,1979,SEX,Male,,,,,,,1.4 [0.7-2.5],1.4,0.7,2.5,,2017-09-22T12:23:26Z,1979,1979-01-01,1979-12-31
16100937,NCD_BMI_18A,COUNTRY,CAN,YEAR,1980,SEX,Male,,,,,,,1.4 [0.7-2.4],1.4,0.7,2.4,,2017-09-22T12:23:26Z,1980,1980-01-01,1980-12-31
16100938,NCD_BMI_18A,COUNTRY,CAN,YEAR,1981,SEX,Male,,,,,,,1.3 [0.7-2.3],1.3,0.7,2.3,,2017-09-22T12:23:26Z,1981,1981-01-01,1981-12-31
16100939,NCD_BMI_18A,COUNTRY,CAN,YEAR,1982,SEX,Male,,,,,,,1.3 [0.7-2.2],1.3,0.7,2.2,,2017-09-22T12:23:26Z,1982,1982-01-01,1982-12-31
16100940,NCD_BMI_18A,COUNTRY,CAN,YEAR,1983,SEX,Male,,,,,,,1.2 [0.7-2.1],1.2,0.7,2.1,,2017-09-22T12:23:26Z,1983,1983-01-01,1983-12-31
16100941,NCD_BMI_18A,COUNTRY,CAN,YEAR,1984,SEX,Male,,,,,,,1.2 [0.6-2.0],1.2,0.6,2.0,,2017-09-22T12:23:26Z,1984,1984-01-01,1984-12-31
16100942,NCD_BMI_18A,COUNTRY,CAN,YEAR,1985,SEX,Male,,,,,,,1.2 [0.6-1.9],1.2,0.6,1.9,,2017-09-22T12:23:26Z,1985,1985-01-01,1985-12-31
16100943,NCD_BMI_18A,COUNTRY,CAN,YEAR,1986,SEX,Male,,,,,,,1.1 [0.6-1.8],1.1,0.6,1.8,,2017-09-22T12:23:26Z,1986,1986-01-01,1986-12-31
16100944,NCD_BMI_18A,COUNTRY,CAN,YEAR,1987,SEX,Male,,,,,,,1.1 [0.6-1.8],1.1,0.6,1.8,,2017-09-22T12:23:26Z,1987,1987-01-01,1987-12-31
16100945,NCD_BMI_18A,COUNTRY,CAN,YEAR,1988,SEX,Male,,,,,,,1.0 [0.6-1.7],1.0,0.6,1.7,,2017-09-22T12:23:26Z,1988,1988-01-01,1988-12-31
16100946,NCD_BMI_18A,COUNTRY,CAN,YEAR,1989,SEX,Male,,,,,,,1.0 [0.6-1.7],1.0,0.6,1.7,,2017-09-22T12:23:26Z,1989,1989-01-01,1989-12-31
16100947,NCD_BMI_18A,COUNTRY,CAN,YEAR,1990,SEX,Male,,,,,,,1.0 [0.5-1.6],1.0,0.5,1.6,,2017-09-22T12:23:26Z,1990,1990-01-01,1990-12-31
16100948,NCD_BMI_18A,COUNTRY,CAN,YEAR,1991,SEX,Male,,,,,,,1.0 [0.5-1.6],1.0,0.5,1.6,,2017-09-22T12:23:26Z,1991,1991-01-01,1991-12-31
